date,unit,metric,value
2024-05-13,Unit_Foxtrot,workload_volume,433.7
2024-05-13,Unit_Foxtrot,leave_usage,9.2
2024-05-13,Unit_Foxtrot,grievances,0.0
2024-05-13,Unit_Foxtrot,workers_comp_claims,0.0
2024-05-13,Unit_Foxtrot,attrition,0.6
2024-05-20,Unit_Foxtrot,headcount,93.7
2024-05-20,Unit_Foxtrot,workload_volume,519.8
2024-05-20,Unit_Foxtrot,leave_usage,6.6
2024-05-20,Unit_Foxtrot,grievances,0.6
2024-05-20,Unit_Foxtrot,workers_comp_claims,0.5
2024-05-20,Unit_Foxtrot,attrition,1.7
2024-05-27,Unit_Foxtrot,headcount,94.4
2024-05-27,Unit_Foxtrot,workload_volume,458.8
2024-05-27,Unit_Foxtrot,leave_usage,8.1
2024-05-27,Unit_Foxtrot,grievances,0.9
2024-05-27,Unit_Foxtrot,workers_comp_claims,0.6
2024-05-27,Unit_Foxtrot,attrition,0.6
2024-06-03,Unit_Foxtrot,headcount,93.5
2024-06-03,Unit_Foxtrot,workload_volume,495.2
2024-06-03,Unit_Foxtrot,leave_usage,7.0
2024-06-03,Unit_Foxtrot,grievances,0.6
2024-06-03,Unit_Foxtrot,workers_comp_claims,0.3
2024-06-03,Unit_Foxtrot,attrition,1.6
2024-06-10,Unit_Foxtrot,headcount,94.5
2024-06-10,Unit_Foxtrot,workload_volume,444.2
2024-06-10,Unit_Foxtrot,leave_usage,8.0
2024-06-10,Unit_Foxtrot,grievances,0.0
2024-06-10,Unit_Foxtrot,workers_comp_claims,0.3
2024-06-10,Unit_Foxtrot,attrition,1.9
2024-06-17,Unit_Foxtrot,headcount,98.0
2024-06-17,Unit_Foxtrot,workload_volume,434.8
2024-06-17,Unit_Foxtrot,leave_usage,10.0
2024-06-17,Unit_Foxtrot,grievances,0.1
2024-06-17,Unit_Foxtrot,workers_comp_claims,0.5
2024-06-17,Unit_Foxtrot,attrition,1.7
2024-06-24,Unit_Foxtrot,headcount,96.5
2024-06-24,Unit_Foxtrot,workload_volume,470.7
2024-06-24,Unit_Foxtrot,leave_usage,8.6
2024-06-24,Unit_Foxtrot,grievances,0.0
2024-06-24,Unit_Foxtrot,workers_comp_claims,0.2
2024-06-24,Unit_Foxtrot,attrition,1.4
2022-01-03,Unit_Golf,headcount,109.5
2022-01-03,Unit_Golf,workload_volume,637.8
2022-01-03,Unit_Golf,leave_usage,11.4
2022-01-03,Unit_Golf,grievances,0.0
2022-01-03,Unit_Golf,workers_comp_claims,0.3
2022-01-03,Unit_Golf,attrition,1.5
2022-01-10,Unit_Golf,headcount,108.7
2022-01-10,Unit_Golf,workload_volume,505.7
2022-01-10,Unit_Golf,leave_usage,10.3
2022-01-10,Unit_Golf,grievances,0.4
2022-01-10,Unit_Golf,workers_comp_claims,0.2
2022-01-10,Unit_Golf,attrition,1.6
2022-01-17,Unit_Golf,headcount,113.2
2022-01-17,Unit_Golf,workload_volume,635.8
2022-01-17,Unit_Golf,leave_usage,10.8
2022-01-17,Unit_Golf,grievances,1.1
2022-01-17,Unit_Golf,workers_comp_claims,0.6
2022-01-17,Unit_Golf,attrition,2.0
2022-01-24,Unit_Golf,headcount,108.5
2022-01-24,Unit_Golf,workload_volume,564.0
2022-01-24,Unit_Golf,leave_usage,9.6
2022-01-24,Unit_Golf,grievances,0.0
2022-01-24,Unit_Golf,workers_comp_claims,0.9
2022-01-24,Unit_Golf,attrition,2.5
2022-01-31,Unit_Golf,headcount,107.7
2022-01-31,Unit_Golf,workload_volume,621.0
2022-01-31,Unit_Golf,leave_usage,13.3
2022-01-31,Unit_Golf,grievances,0.8
2022-01-31,Unit_Golf,workers_comp_claims,1.7
2022-01-31,Unit_Golf,attrition,1.3
2022-02-07,Unit_Golf,headcount,111.5
2022-02-07,Unit_Golf,workload_volume,594.7
2022-02-07,Unit_Golf,leave_usage,12.3
2022-02-07,Unit_Golf,grievances,0.7
2022-02-07,Unit_Golf,workers_comp_claims,0.9
2022-02-07,Unit_Golf,attrition,1.5
2022-02-14,Unit_Golf,headcount,108.2
2022-02-14,Unit_Golf,workload_volume,674.5
2022-02-14,Unit_Golf,leave_usage,9.7
2022-02-14,Unit_Golf,grievances,0.6
2022-02-14,Unit_Golf,workers_comp_claims,1.1
2022-02-14,Unit_Golf,attrition,1.5
2022-02-21,Unit_Golf,headcount,107.9
2022-02-21,Unit_Golf,workload_volume,566.1
2022-02-21,Unit_Golf,leave_usage,8.8
2022-02-21,Unit_Golf,grievances,1.4
2022-02-21,Unit_Golf,workers_comp_claims,0.2
2022-02-21,Unit_Golf,attrition,1.3
2022-02-28,Unit_Golf,headcount,106.8
2022-02-28,Unit_Golf,workload_volume,642.6
2022-02-28,Unit_Golf,leave_usage,10.3
2022-02-28,Unit_Golf,grievances,0.9
2022-02-28,Unit_Golf,workers_comp_claims,0.0
2022-02-28,Unit_Golf,attrition,1.6
2022-03-07,Unit_Golf,headcount,108.9
2022-03-07,Unit_Golf,workload_volume,598.7
2022-03-07,Unit_Golf,leave_usage,11.5
2022-03-07,Unit_Golf,grievances,1.8
2022-03-07,Unit_Golf,workers_comp_claims,0.5
2022-03-07,Unit_Golf,attrition,2.3
2022-03-14,Unit_Golf,headcount,109.8
2022-03-14,Unit_Golf,workload_volume,606.1
2022-03-14,Unit_Golf,leave_usage,11.3
2022-03-14,Unit_Golf,grievances,0.0
2022-03-14,Unit_Golf,workers_comp_claims,0.5
2022-03-14,Unit_Golf,attrition,1.2
2022-03-21,Unit_Golf,headcount,110.5
2022-03-21,Unit_Golf,workload_volume,606.2
2022-03-21,Unit_Golf,leave_usage,12.8
2022-03-21,Unit_Golf,grievances,0.7
2022-03-21,Unit_Golf,workers_comp_claims,0.0
2022-03-21,Unit_Golf,attrition,2.1
2022-03-28,Unit_Golf,headcount,112.1
2022-03-28,Unit_Golf,workload_volume,574.5
2022-03-28,Unit_Golf,leave_usage,12.2
2022-03-28,Unit_Golf,grievances,0.7
2022-03-28,Unit_Golf,workers_comp_claims,0.4
2022-03-28,Unit_Golf,attrition,0.8
2022-04-04,Unit_Golf,headcount,111.2
2022-04-04,Unit_Golf,workload_volume,617.5
2022-04-04,Unit_Golf,leave_usage,12.5
2022-04-04,Unit_Golf,grievances,0.0
2022-04-04,Unit_Golf,workers_comp_claims,0.7
2022-04-04,Unit_Golf,attrition,1.5
2022-04-11,Unit_Golf,headcount,109.6
2022-04-11,Unit_Golf,workload_volume,616.4
2022-04-11,Unit_Golf,leave_usage,11.5
2022-04-11,Unit_Golf,grievances,1.4
2022-04-11,Unit_Golf,workers_comp_claims,0.7
2022-04-11,Unit_Golf,attrition,1.6
2022-04-18,Unit_Golf,headcount,109.6
2022-04-18,Unit_Golf,workload_volume,633.0
2022-04-18,Unit_Golf,leave_usage,9.0
2022-04-18,Unit_Golf,grievances,2.5
2022-04-18,Unit_Golf,workers_comp_claims,0.7
2022-04-18,Unit_Golf,attrition,2.8
2022-04-25,Unit_Golf,headcount,111.1
2022-04-25,Unit_Golf,workload_volume,626.5
2022-04-25,Unit_Golf,leave_usage,10.8
2022-04-25,Unit_Golf,grievances,0.6
2022-04-25,Unit_Golf,workers_comp_claims,0.6
2022-04-25,Unit_Golf,attrition,1.6
2022-05-02,Unit_Golf,headcount,112.8
2022-05-02,Unit_Golf,workload_volume,663.5
2022-05-02,Unit_Golf,leave_usage,12.7
2022-05-02,Unit_Golf,grievances,1.0
2022-05-02,Unit_Golf,workers_comp_claims,0.2
2022-05-02,Unit_Golf,attrition,0.5
2022-05-09,Unit_Golf,headcount,110.3
2022-05-09,Unit_Golf,workload_volume,671.2
2022-05-09,Unit_Golf,leave_usage,11.1
2022-05-09,Unit_Golf,grievances,0.7
2022-05-09,Unit_Golf,workers_comp_claims,0.2
2022-05-09,Unit_Golf,attrition,0.6
2022-05-16,Unit_Golf,headcount,109.0
2022-05-16,Unit_Golf,workload_volume,573.8
2022-05-16,Unit_Golf,leave_usage,12.0
2022-05-16,Unit_Golf,grievances,0.0
2022-05-16,Unit_Golf,workers_comp_claims,0.0
2022-05-16,Unit_Golf,attrition,1.8
2022-05-23,Unit_Golf,headcount,107.8
2022-05-23,Unit_Golf,workload_volume,671.1
2022-05-23,Unit_Golf,leave_usage,10.8
2022-05-23,Unit_Golf,grievances,0.0
2022-05-23,Unit_Golf,workers_comp_claims,1.4
2022-05-23,Unit_Golf,attrition,2.2
2022-05-30,Unit_Golf,headcount,106.8
2022-05-30,Unit_Golf,workload_volume,569.7
2022-05-30,Unit_Golf,leave_usage,9.7
2022-05-30,Unit_Golf,grievances,0.0
2022-05-30,Unit_Golf,workers_comp_claims,0.5
2022-05-30,Unit_Golf,attrition,2.0
2022-06-06,Unit_Golf,headcount,111.5
2022-06-06,Unit_Golf,workload_volume,659.7
2022-06-06,Unit_Golf,leave_usage,11.1
2022-06-06,Unit_Golf,grievances,0.0
2022-06-06,Unit_Golf,workers_comp_claims,0.4
2022-06-06,Unit_Golf,attrition,1.9
2022-06-13,Unit_Golf,headcount,111.3
2022-06-13,Unit_Golf,workload_volume,662.6
2022-06-13,Unit_Golf,leave_usage,11.8
2022-06-13,Unit_Golf,grievances,2.0
2022-06-13,Unit_Golf,workers_comp_claims,0.0
2022-06-13,Unit_Golf,attrition,2.5
2022-06-20,Unit_Golf,headcount,111.3
2022-06-20,Unit_Golf,workload_volume,537.3
2022-06-20,Unit_Golf,leave_usage,10.4
2022-06-20,Unit_Golf,grievances,0.5
2022-06-20,Unit_Golf,workers_comp_claims,1.9
2022-06-20,Unit_Golf,attrition,1.5
2022-06-27,Unit_Golf,headcount,109.7
2022-06-27,Unit_Golf,workload_volume,638.8
2022-06-27,Unit_Golf,leave_usage,11.0
2022-06-27,Unit_Golf,grievances,0.3
2022-06-27,Unit_Golf,workers_comp_claims,0.0
2022-06-27,Unit_Golf,attrition,2.3
2022-07-04,Unit_Golf,headcount,113.1
2022-07-04,Unit_Golf,workload_volume,612.1
2022-07-04,Unit_Golf,leave_usage,10.0
2022-07-04,Unit_Golf,grievances,1.3
2022-07-04,Unit_Golf,workers_comp_claims,0.3
2022-07-04,Unit_Golf,attrition,0.8
2022-07-11,Unit_Golf,headcount,108.9
2022-07-11,Unit_Golf,workload_volume,598.8
2022-07-11,Unit_Golf,leave_usage,13.1
2022-07-11,Unit_Golf,grievances,0.0
2022-07-11,Unit_Golf,workers_comp_claims,0.7
2022-07-11,Unit_Golf,attrition,1.3
2022-07-18,Unit_Golf,headcount,112.1
2022-07-18,Unit_Golf,workload_volume,705.5
2022-07-18,Unit_Golf,leave_usage,11.0
2022-07-18,Unit_Golf,grievances,0.0
2022-07-18,Unit_Golf,workers_comp_claims,0.8
2022-07-18,Unit_Golf,attrition,0.7
2022-07-25,Unit_Golf,headcount,109.9
2022-07-25,Unit_Golf,workload_volume,606.6
2022-07-25,Unit_Golf,leave_usage,13.7
2022-07-25,Unit_Golf,grievances,0.7
2022-07-25,Unit_Golf,workers_comp_claims,1.0
2022-07-25,Unit_Golf,attrition,1.6
2022-08-01,Unit_Golf,headcount,108.7
2022-08-01,Unit_Golf,workload_volume,600.2
2022-08-01,Unit_Golf,leave_usage,13.8
2022-08-01,Unit_Golf,grievances,1.4
2022-08-01,Unit_Golf,workers_comp_claims,1.4
2022-08-01,Unit_Golf,attrition,1.8
2022-08-08,Unit_Golf,headcount,111.3
2022-08-08,Unit_Golf,workload_volume,645.5
2022-08-08,Unit_Golf,leave_usage,11.5
2022-08-08,Unit_Golf,grievances,1.0
2022-08-08,Unit_Golf,workers_comp_claims,0.7
2022-08-08,Unit_Golf,attrition,1.9
2022-08-15,Unit_Golf,headcount,110.9
2022-08-15,Unit_Golf,workload_volume,677.2
2022-08-15,Unit_Golf,leave_usage,10.1
2022-08-15,Unit_Golf,grievances,0.8
2022-08-15,Unit_Golf,workers_comp_claims,0.0
2022-08-15,Unit_Golf,attrition,1.8
2022-08-22,Unit_Golf,headcount,110.8
2022-08-22,Unit_Golf,workload_volume,637.0
2022-08-22,Unit_Golf,leave_usage,8.5
2022-08-22,Unit_Golf,grievances,0.7
2022-08-22,Unit_Golf,workers_comp_claims,0.4
2022-08-22,Unit_Golf,attrition,1.2
2022-08-29,Unit_Golf,headcount,110.2
2022-08-29,Unit_Golf,workload_volume,703.6
2022-08-29,Unit_Golf,leave_usage,9.5
2022-08-29,Unit_Golf,grievances,0.9
2022-08-29,Unit_Golf,workers_comp_claims,0.6
2022-08-29,Unit_Golf,attrition,1.7
2022-09-05,Unit_Golf,headcount,109.9
2022-09-05,Unit_Golf,workload_volume,673.0
2022-09-05,Unit_Golf,leave_usage,9.6
2022-09-05,Unit_Golf,grievances,0.8
2022-09-05,Unit_Golf,workers_comp_claims,1.5
2022-09-05,Unit_Golf,attrition,0.9
2022-09-12,Unit_Golf,headcount,115.3
2022-09-12,Unit_Golf,workload_volume,538.7
2022-09-12,Unit_Golf,leave_usage,13.8
2022-09-12,Unit_Golf,grievances,0.0
2022-09-12,Unit_Golf,workers_comp_claims,0.0
2022-09-12,Unit_Golf,attrition,2.6
2022-09-19,Unit_Golf,headcount,112.6
2022-09-19,Unit_Golf,workload_volume,622.3
2022-09-19,Unit_Golf,leave_usage,11.9
2022-09-19,Unit_Golf,grievances,0.6
2022-09-19,Unit_Golf,workers_comp_claims,1.1
2022-09-19,Unit_Golf,attrition,1.6
2022-09-26,Unit_Golf,headcount,111.6
2022-09-26,Unit_Golf,workload_volume,621.8
2022-09-26,Unit_Golf,leave_usage,12.4
2022-09-26,Unit_Golf,grievances,0.0
2022-09-26,Unit_Golf,workers_comp_claims,0.6
2022-09-26,Unit_Golf,attrition,1.5
2022-10-03,Unit_Golf,headcount,110.2
2022-10-03,Unit_Golf,workload_volume,675.0
2022-10-03,Unit_Golf,leave_usage,8.5
2022-10-03,Unit_Golf,grievances,0.7
2022-10-03,Unit_Golf,workers_comp_claims,0.9
2022-10-03,Unit_Golf,attrition,2.8
2022-10-10,Unit_Golf,headcount,112.2
2022-10-10,Unit_Golf,workload_volume,520.9
2022-10-10,Unit_Golf,leave_usage,10.0
2022-10-10,Unit_Golf,grievances,0.2
2022-10-10,Unit_Golf,workers_comp_claims,0.4
2022-10-10,Unit_Golf,attrition,1.1
2022-10-17,Unit_Golf,headcount,111.1
2022-10-17,Unit_Golf,workload_volume,780.7
2022-10-17,Unit_Golf,leave_usage,13.2
2022-10-17,Unit_Golf,grievances,2.6
2022-10-17,Unit_Golf,workers_comp_claims,0.1
2022-10-17,Unit_Golf,attrition,1.1
2022-10-24,Unit_Golf,headcount,110.1
2022-10-24,Unit_Golf,workload_volume,680.9
2022-10-24,Unit_Golf,leave_usage,12.3
2022-10-24,Unit_Golf,grievances,0.6
2022-10-24,Unit_Golf,workers_comp_claims,0.9
2022-10-24,Unit_Golf,attrition,1.1
2022-10-31,Unit_Golf,headcount,109.3
2022-10-31,Unit_Golf,workload_volume,662.8
2022-10-31,Unit_Golf,leave_usage,11.7
2022-10-31,Unit_Golf,grievances,0.0
2022-10-31,Unit_Golf,workers_comp_claims,0.8
2022-10-31,Unit_Golf,attrition,1.8
2022-11-07,Unit_Golf,headcount,109.8
2022-11-07,Unit_Golf,workload_volume,715.5
2022-11-07,Unit_Golf,leave_usage,12.8
2022-11-07,Unit_Golf,grievances,0.5
2022-11-07,Unit_Golf,workers_comp_claims,1.0
2022-11-07,Unit_Golf,attrition,2.1
2022-11-14,Unit_Golf,headcount,103.0
2022-11-14,Unit_Golf,workload_volume,774.6
2022-11-14,Unit_Golf,leave_usage,14.4
2022-11-14,Unit_Golf,grievances,1.0
2022-11-14,Unit_Golf,workers_comp_claims,0.5
2022-11-14,Unit_Golf,attrition,2.2
2022-11-21,Unit_Golf,headcount,110.5
2022-11-21,Unit_Golf,workload_volume,702.0
2022-11-21,Unit_Golf,leave_usage,11.7
2022-11-21,Unit_Golf,grievances,1.9
2022-11-21,Unit_Golf,workers_comp_claims,0.2
2022-11-21,Unit_Golf,attrition,3.3
2022-11-28,Unit_Golf,headcount,108.9
2022-11-28,Unit_Golf,workload_volume,706.9
2022-11-28,Unit_Golf,leave_usage,12.1
2022-11-28,Unit_Golf,grievances,0.1
2022-11-28,Unit_Golf,workers_comp_claims,0.0
2022-11-28,Unit_Golf,attrition,0.5
2022-12-05,Unit_Golf,headcount,113.5
2022-12-05,Unit_Golf,workload_volume,666.9
2022-12-05,Unit_Golf,leave_usage,12.3
2022-12-05,Unit_Golf,grievances,0.0
2022-12-05,Unit_Golf,workers_comp_claims,0.9
2022-12-05,Unit_Golf,attrition,2.2
2022-12-12,Unit_Golf,headcount,110.0
2022-12-12,Unit_Golf,workload_volume,654.3
2022-12-12,Unit_Golf,leave_usage,15.6
2022-12-12,Unit_Golf,grievances,1.3
2022-12-12,Unit_Golf,workers_comp_claims,0.7
2022-12-12,Unit_Golf,attrition,1.5
2022-12-19,Unit_Golf,headcount,107.4
2022-12-19,Unit_Golf,workload_volume,638.5
2022-12-19,Unit_Golf,leave_usage,8.9
2022-12-19,Unit_Golf,grievances,0.0
2022-12-19,Unit_Golf,workers_comp_claims,0.0
2022-12-19,Unit_Golf,attrition,1.5
2022-12-26,Unit_Golf,headcount,109.9
2022-12-26,Unit_Golf,workload_volume,621.9
2022-12-26,Unit_Golf,leave_usage,13.1
2022-12-26,Unit_Golf,grievances,0.3
2022-12-26,Unit_Golf,workers_comp_claims,0.2
2022-12-26,Unit_Golf,attrition,1.4
2023-01-02,Unit_Golf,headcount,107.7
2023-01-02,Unit_Golf,workload_volume,629.8
2023-01-02,Unit_Golf,leave_usage,11.9
2023-01-02,Unit_Golf,grievances,0.4
2023-01-02,Unit_Golf,workers_comp_claims,0.2
2023-01-02,Unit_Golf,attrition,1.3
2023-01-09,Unit_Golf,headcount,111.0
2023-01-09,Unit_Golf,workload_volume,597.5
2023-01-09,Unit_Golf,leave_usage,13.0
2023-01-09,Unit_Golf,grievances,0.5
2023-01-09,Unit_Golf,workers_comp_claims,0.0
2023-01-09,Unit_Golf,attrition,2.8
2023-01-16,Unit_Golf,headcount,110.6
2023-01-16,Unit_Golf,workload_volume,662.1
2023-01-16,Unit_Golf,leave_usage,11.2
2023-01-16,Unit_Golf,grievances,1.2
2023-01-16,Unit_Golf,workers_comp_claims,0.1
2023-01-16,Unit_Golf,attrition,2.3
2023-01-23,Unit_Golf,headcount,112.1
2023-01-23,Unit_Golf,workload_volume,582.5
2023-01-23,Unit_Golf,leave_usage,12.1
2023-01-23,Unit_Golf,grievances,0.1
2023-01-23,Unit_Golf,workers_comp_claims,0.0
2023-01-23,Unit_Golf,attrition,1.8
2023-01-30,Unit_Golf,headcount,108.3
2023-01-30,Unit_Golf,workload_volume,677.1
2023-01-30,Unit_Golf,leave_usage,13.3
2023-01-30,Unit_Golf,grievances,0.4
2023-01-30,Unit_Golf,workers_comp_claims,0.3
2023-01-30,Unit_Golf,attrition,2.6
2023-02-06,Unit_Golf,headcount,110.1
2023-02-06,Unit_Golf,workload_volume,666.6
2023-02-06,Unit_Golf,leave_usage,16.9
2023-02-06,Unit_Golf,grievances,0.6
2023-02-06,Unit_Golf,workers_comp_claims,0.1
2023-02-06,Unit_Golf,attrition,0.9
2023-02-13,Unit_Golf,headcount,107.0
2023-02-13,Unit_Golf,workload_volume,676.5
2023-02-13,Unit_Golf,leave_usage,13.5
2023-02-13,Unit_Golf,grievances,0.7
2023-02-13,Unit_Golf,workers_comp_claims,0.0
2023-02-13,Unit_Golf,attrition,1.0
2023-02-20,Unit_Golf,headcount,111.5
2023-02-20,Unit_Golf,workload_volume,643.8
2023-02-20,Unit_Golf,leave_usage,11.0
2023-02-20,Unit_Golf,grievances,0.7
2023-02-20,Unit_Golf,workers_comp_claims,1.5
2023-02-20,Unit_Golf,attrition,0.5
2023-02-27,Unit_Golf,headcount,111.1
2023-02-27,Unit_Golf,workload_volume,824.5
2023-02-27,Unit_Golf,leave_usage,11.6
2023-02-27,Unit_Golf,grievances,1.0
2023-02-27,Unit_Golf,workers_comp_claims,1.1
2023-02-27,Unit_Golf,attrition,1.4
2023-03-06,Unit_Golf,headcount,111.1
2023-03-06,Unit_Golf,workload_volume,739.4
2023-03-06,Unit_Golf,leave_usage,11.6
2023-03-06,Unit_Golf,grievances,1.3
2023-03-06,Unit_Golf,workers_comp_claims,0.1
2023-03-06,Unit_Golf,attrition,1.9
2023-03-13,Unit_Golf,headcount,110.0
2023-03-13,Unit_Golf,workload_volume,609.9
2023-03-13,Unit_Golf,leave_usage,9.6
2023-03-13,Unit_Golf,grievances,0.9
2023-03-13,Unit_Golf,workers_comp_claims,0.6
2023-03-13,Unit_Golf,attrition,1.9
2023-03-20,Unit_Golf,headcount,110.9
2023-03-20,Unit_Golf,workload_volume,684.4
2023-03-20,Unit_Golf,leave_usage,11.8
2023-03-20,Unit_Golf,grievances,1.0
2023-03-20,Unit_Golf,workers_comp_claims,0.7
2023-03-20,Unit_Golf,attrition,1.9
2023-03-27,Unit_Golf,headcount,113.5
2023-03-27,Unit_Golf,workload_volume,643.1
2023-03-27,Unit_Golf,leave_usage,13.4
2023-03-27,Unit_Golf,grievances,0.0
2023-03-27,Unit_Golf,workers_comp_claims,1.1
2023-03-27,Unit_Golf,attrition,1.0
2023-04-03,Unit_Golf,headcount,109.4
2023-04-03,Unit_Golf,workload_volume,623.4
2023-04-03,Unit_Golf,leave_usage,10.4
2023-04-03,Unit_Golf,grievances,0.6
2023-04-03,Unit_Golf,workers_comp_claims,0.1
2023-04-03,Unit_Golf,attrition,2.3
2023-04-10,Unit_Golf,headcount,110.3
2023-04-10,Unit_Golf,workload_volume,607.7
2023-04-10,Unit_Golf,leave_usage,13.9
2023-04-10,Unit_Golf,grievances,1.0
2023-04-10,Unit_Golf,workers_comp_claims,1.0
2023-04-10,Unit_Golf,attrition,1.9
2023-04-17,Unit_Golf,headcount,107.6
2023-04-17,Unit_Golf,workload_volume,696.9
2023-04-17,Unit_Golf,leave_usage,13.1
2023-04-17,Unit_Golf,grievances,1.2
2023-04-17,Unit_Golf,workers_comp_claims,0.2
2023-04-17,Unit_Golf,attrition,2.2
2023-04-24,Unit_Golf,headcount,108.1
2023-04-24,Unit_Golf,workload_volume,641.8
2023-04-24,Unit_Golf,leave_usage,11.3
2023-04-24,Unit_Golf,grievances,0.0
2023-04-24,Unit_Golf,workers_comp_claims,0.0
2023-04-24,Unit_Golf,attrition,0.7
2023-05-01,Unit_Golf,headcount,110.2
2023-05-01,Unit_Golf,workload_volume,724.9
2023-05-01,Unit_Golf,leave_usage,12.2
2023-05-01,Unit_Golf,grievances,0.1
2023-05-01,Unit_Golf,workers_comp_claims,0.8
2023-05-01,Unit_Golf,attrition,2.0
2023-05-08,Unit_Golf,headcount,112.4
2023-05-08,Unit_Golf,workload_volume,726.7
2023-05-08,Unit_Golf,leave_usage,14.8
2023-05-08,Unit_Golf,grievances,0.1
2023-05-08,Unit_Golf,workers_comp_claims,1.1
2023-05-08,Unit_Golf,attrition,1.1
2023-05-15,Unit_Golf,headcount,109.4
2023-05-15,Unit_Golf,workload_volume,746.2
2023-05-15,Unit_Golf,leave_usage,13.5
2023-05-15,Unit_Golf,grievances,1.0
2023-05-15,Unit_Golf,workers_comp_claims,1.8
2023-05-15,Unit_Golf,attrition,1.6
2023-05-22,Unit_Golf,headcount,109.5
2023-05-22,Unit_Golf,workload_volume,635.4
2023-05-22,Unit_Golf,leave_usage,12.5
2023-05-22,Unit_Golf,grievances,1.4
2023-05-22,Unit_Golf,workers_comp_claims,0.0
2023-05-22,Unit_Golf,attrition,2.1
2023-05-29,Unit_Golf,headcount,109.1
2023-05-29,Unit_Golf,workload_volume,702.3
2023-05-29,Unit_Golf,leave_usage,12.1
2023-05-29,Unit_Golf,grievances,0.3
2023-05-29,Unit_Golf,workers_comp_claims,0.8
2023-05-29,Unit_Golf,attrition,1.9
2023-06-05,Unit_Golf,headcount,108.8
2023-06-05,Unit_Golf,workload_volume,710.6
2023-06-05,Unit_Golf,leave_usage,12.6
2023-06-05,Unit_Golf,grievances,1.3
2023-06-05,Unit_Golf,workers_comp_claims,0.3
2023-06-05,Unit_Golf,attrition,1.3
2023-06-12,Unit_Golf,headcount,110.6
2023-06-12,Unit_Golf,workload_volume,655.6
2023-06-12,Unit_Golf,leave_usage,11.7
2023-06-12,Unit_Golf,grievances,0.7
2023-06-12,Unit_Golf,workers_comp_claims,0.9
2023-06-12,Unit_Golf,attrition,1.8
2023-06-19,Unit_Golf,headcount,106.7
2023-06-19,Unit_Golf,workload_volume,641.2
2023-06-19,Unit_Golf,leave_usage,9.3
2023-06-19,Unit_Golf,grievances,0.5
2023-06-19,Unit_Golf,workers_comp_claims,0.0
2023-06-19,Unit_Golf,attrition,0.9
2023-06-26,Unit_Golf,headcount,112.8
2023-06-26,Unit_Golf,workload_volume,760.6
2023-06-26,Unit_Golf,leave_usage,15.6
2023-06-26,Unit_Golf,grievances,0.4
2023-06-26,Unit_Golf,workers_comp_claims,0.0
2023-06-26,Unit_Golf,attrition,2.5
2023-07-03,Unit_Golf,headcount,108.5
2023-07-03,Unit_Golf,workload_volume,691.9
2023-07-03,Unit_Golf,leave_usage,12.7
2023-07-03,Unit_Golf,grievances,1.2
2023-07-03,Unit_Golf,workers_comp_claims,0.1
2023-07-03,Unit_Golf,attrition,1.7
2023-07-10,Unit_Golf,headcount,111.6
2023-07-10,Unit_Golf,workload_volume,712.6
2023-07-10,Unit_Golf,leave_usage,13.1
2023-07-10,Unit_Golf,grievances,0.9
2023-07-10,Unit_Golf,workers_comp_claims,0.5
2023-07-10,Unit_Golf,attrition,2.5
2023-07-17,Unit_Golf,headcount,107.2
2023-07-17,Unit_Golf,workload_volume,640.0
2023-07-17,Unit_Golf,leave_usage,12.4
2023-07-17,Unit_Golf,grievances,2.4
2023-07-17,Unit_Golf,workers_comp_claims,0.2
2023-07-17,Unit_Golf,attrition,1.5
2023-07-24,Unit_Golf,headcount,111.5
2023-07-24,Unit_Golf,workload_volume,620.5
2023-07-24,Unit_Golf,leave_usage,11.4
2023-07-24,Unit_Golf,grievances,0.0
2023-07-24,Unit_Golf,workers_comp_claims,0.8
2023-07-24,Unit_Golf,attrition,1.5
2023-07-31,Unit_Golf,headcount,111.5
2023-07-31,Unit_Golf,workload_volume,653.2
2023-07-31,Unit_Golf,leave_usage,12.3
2023-07-31,Unit_Golf,grievances,1.0
2023-07-31,Unit_Golf,workers_comp_claims,1.0
2023-07-31,Unit_Golf,attrition,1.3
2023-08-07,Unit_Golf,headcount,110.8
2023-08-07,Unit_Golf,workload_volume,675.7
2023-08-07,Unit_Golf,leave_usage,10.1
2023-08-07,Unit_Golf,grievances,0.2
2023-08-07,Unit_Golf,workers_comp_claims,0.8
2023-08-07,Unit_Golf,attrition,2.3
2023-08-14,Unit_Golf,headcount,107.8
2023-08-14,Unit_Golf,workload_volume,628.9
2023-08-14,Unit_Golf,leave_usage,16.0
2023-08-14,Unit_Golf,grievances,0.0
2023-08-14,Unit_Golf,workers_comp_claims,1.3
2023-08-14,Unit_Golf,attrition,1.4
2023-08-21,Unit_Golf,headcount,110.5
2023-08-21,Unit_Golf,workload_volume,681.8
2023-08-21,Unit_Golf,leave_usage,10.7
2023-08-21,Unit_Golf,grievances,0.6
2023-08-21,Unit_Golf,workers_comp_claims,0.7
2023-08-21,Unit_Golf,attrition,2.2
2023-08-28,Unit_Golf,headcount,107.4
2023-08-28,Unit_Golf,workload_volume,598.1
2023-08-28,Unit_Golf,leave_usage,11.0
2023-08-28,Unit_Golf,grievances,0.7
2023-08-28,Unit_Golf,workers_comp_claims,0.0
2023-08-28,Unit_Golf,attrition,1.6
2023-09-04,Unit_Golf,headcount,109.4
2023-09-04,Unit_Golf,workload_volume,626.6
